timestamp,open,high,low,close,volume
2020-01-01,100.29827707228428,100.80044468460065,99.56724144627084,100.03148113829958,2230900
2020-01-02,100.04090808630227,100.6078866111557,99.26111227478084,100.45097363034026,1014031
2020-01-03,100.21540691447045,100.93156818942077,99.74389798773994,100.21089393687011,2905757
2020-01-06,100.02235718743238,100.34397637003156,98.37166123320684,99.26345575212463,2161471
2020-01-07,99.487912904832,100.16345731889533,97.95276283390696,98.86854424848708,1419244
2020-01-08,98.8997128780675,99.3338433130373,97.49775787023366,97.86914846002962,1223775
2020-01-09,97.87854374982643,98.79636880603744,97.13234975052256,98.13547820690718,2440267
2020-01-10,98.12498521048033,100.28177657354216,97.80332632346271,99.94962259636134,1497867
2020-01-13,99.95729877966146,100.48595626034668,99.38048801381402,99.60516842161763,2855657
2020-01-14,99.76561355184074,100.33647964068693,98.63906190361655,99.12885055290653,1658535
2020-01-15,99.2384012749866,100.66337873004906,98.60106726771492,99.99549694231786,2250956
2020-01-16,100.03863593966135,101.00882489763893,99.09624017397648,100.72392620728901,2761061
2020-01-17,100.51384261630139,102.14141470263014,100.28134267279138,101.16432316659258,2875771
2020-01-20,101.26773511112579,101.63252606882118,99.61708714690309,100.36088819239335,1115889
2020-01-21,100.2235449034126,101.03085618160428,99.69444671512524,100.65298663288172,1582747
2020-01-22,100.87318430127141,102.16781575672057,100.65273769069414,101.8310795769683,2296665
2020-01-23,101.57221462222158,101.73547025582675,99.55213842918386,100.5327268481041,1526387
2020-01-24,100.50505602407114,100.98811409959046,99.5816229437072,100.31006667688725,1273421
2020-01-27,100.30859045651023,101.10569535902873,98.15121047087095,98.36364920629738,2049320
2020-01-28,98.1030552657649,98.82765448066984,96.26833209431453,97.15749796444913,2736065
2020-01-29,97.49210287741478,97.76119590769835,95.13790299452197,95.32166862984029,1662918
2020-01-30,95.60008544970728,95.81350184940379,95.1529804396017,95.32780525818747,1485198
2020-01-31,95.2394204130924,95.61017333024127,93.76959651542904,94.14466499707088,2404673
2020-02-03,94.28997185827733,95.44040413174811,93.39972060104293,94.69099155997802,1762904
2020-02-04,94.76270598501223,95.60236434348286,94.63977787596882,95.08957448869536,1275215
2020-02-05,94.59252997415456,95.95979806424654,93.71623753041112,95.07477949157406,2693038
2020-02-06,95.1223925639395,95.77944610479933,91.81490461254316,92.41602503630209,2023402
2020-02-07,92.4046866842667,93.01346363965436,91.8175914898571,91.96505421188151,2181902
2020-02-10,91.98036038872881,92.75850430033081,91.41768658196942,92.03061391576466,2533041
2020-02-11,91.8324029958003,92.9637974614424,91.36138390211521,92.24865597064662,735897
2020-02-12,92.19896216463964,92.57647479131495,90.08407712554677,90.63476133171132,2627711
2020-02-13,90.60244845076244,90.9026212134337,89.46551763210675,90.15382694322987,842089
2020-02-14,90.3680494241315,90.81434039593772,88.478058755084,89.11142461035514,528677
2020-02-17,89.17102715391454,89.65283824384225,87.35413596620667,88.2342771096744,2976831
2020-02-18,88.23329682152588,89.52516340105494,88.02065267275513,89.32191095198588,1195900
2020-02-19,89.59505199598921,90.040517676647,87.65781537721301,88.39286380593246,572763
2020-02-20,88.29470389666422,88.89143564487932,87.85167524704785,88.26651346247681,2255570
2020-02-21,88.19776615198086,89.29010498092451,87.48779462372072,89.09219286239221,1252179
2020-02-24,88.76847548668434,88.96752467811257,87.5363553052911,88.33365599413187,1543515
2020-02-25,88.61086570621985,88.83801901471665,87.18469688955044,88.05894465601519,2897235
2020-02-26,88.22878083729685,88.54199147834325,87.70257206108874,88.00128155237157,1925214
2020-02-27,88.1626491581832,89.01389334388169,87.43217644481915,87.87828567949595,537765
